trial_id,source_trial_id,experiment_list,dataset_number,dataset_slug,dataset_label,stimulus_set,condition_id,condition_name,cohesion,transitivity,condition_trigger,item_trigger,target_image,target_role
isolated_list1_d026_set3_tr_coh_list1,d026_set3_tr_coh_list1,1,26,026_sleep_drag_log,sleep_drag_log,3,tr_coh,transitive_cohesive,cohesive,transitive,1,103,../discourse part/JpegStimuliFullRes/26_sleep_drag log/3/tr_target.jpg,tr_target
isolated_list1_d026_set4_it_coh_list1,d026_set4_it_coh_list1,1,26,026_sleep_drag_log,sleep_drag_log,4,it_coh,intransitive_cohesive,cohesive,intransitive,2,104,../discourse part/JpegStimuliFullRes/26_sleep_drag log/4/it_target.jpg,it_target
isolated_list1_d027_set1_it_coh_list1,d027_set1_it_coh_list1,1,27,027_jump_pull_blanket,jump_pull_blanket,1,it_coh,intransitive_cohesive,cohesive,intransitive,2,105,../discourse part/JpegStimuliFullRes/27_jump_pull blanket/1/it_target.jpg,it_target
isolated_list1_d027_set2_tr_coh_list1,d027_set2_tr_coh_list1,1,27,027_jump_pull_blanket,jump_pull_blanket,2,tr_coh,transitive_cohesive,cohesive,transitive,1,106,../discourse part/JpegStimuliFullRes/27_jump_pull blanket/2/tr_target.jpg,tr_target
isolated_list1_d027_set3_tr_coh_list1,d027_set3_tr_coh_list1,1,27,027_jump_pull_blanket,jump_pull_blanket,3,tr_coh,transitive_cohesive,cohesive,transitive,1,107,../discourse part/JpegStimuliFullRes/27_jump_pull blanket/3/tr_target.jpg,tr_target
isolated_list1_d027_set4_it_coh_list1,d027_set4_it_coh_list1,1,27,027_jump_pull_blanket,jump_pull_blanket,4,it_coh,intransitive_cohesive,cohesive,intransitive,2,108,../discourse part/JpegStimuliFullRes/27_jump_pull blanket/4/it_target.jpg,it_target
isolated_list1_d028_set1_it_coh_list1,d028_set1_it_coh_list1,1,28,028_jump_peel_orange,jump_peel_orange,1,it_coh,intransitive_cohesive,cohesive,intransitive,2,109,../discourse part/JpegStimuliFullRes/28_jump_peel orange/1/it_target.jpg,it_target
isolated_list1_d028_set2_tr_coh_list1,d028_set2_tr_coh_list1,1,28,028_jump_peel_orange,jump_peel_orange,2,tr_coh,transitive_cohesive,cohesive,transitive,1,110,../discourse part/JpegStimuliFullRes/28_jump_peel orange/2/tr_target.jpg,tr_target
isolated_list1_d028_set3_tr_coh_list1,d028_set3_tr_coh_list1,1,28,028_jump_peel_orange,jump_peel_orange,3,tr_coh,transitive_cohesive,cohesive,transitive,1,111,../discourse part/JpegStimuliFullRes/28_jump_peel orange/3/tr_target.jpg,tr_target
isolated_list1_d028_set4_it_coh_list1,d028_set4_it_coh_list1,1,28,028_jump_peel_orange,jump_peel_orange,4,it_coh,intransitive_cohesive,cohesive,intransitive,2,112,../discourse part/JpegStimuliFullRes/28_jump_peel orange/4/it_target.jpg,it_target
isolated_list1_d029_set1_it_coh_list1,d029_set1_it_coh_list1,1,29,029_sit_cut_potato,sit_cut_potato,1,it_coh,intransitive_cohesive,cohesive,intransitive,2,113,../discourse part/JpegStimuliFullRes/29_sit_cut potato/1/it_target.jpg,it_target
isolated_list1_d029_set2_tr_coh_list1,d029_set2_tr_coh_list1,1,29,029_sit_cut_potato,sit_cut_potato,2,tr_coh,transitive_cohesive,cohesive,transitive,1,114,../discourse part/JpegStimuliFullRes/29_sit_cut potato/2/tr_target.jpg,tr_target
isolated_list1_d029_set3_tr_coh_list1,d029_set3_tr_coh_list1,1,29,029_sit_cut_potato,sit_cut_potato,3,tr_coh,transitive_cohesive,cohesive,transitive,1,115,../discourse part/JpegStimuliFullRes/29_sit_cut potato/3/tr_target.jpg,tr_target
isolated_list1_d029_set4_it_coh_list1,d029_set4_it_coh_list1,1,29,029_sit_cut_potato,sit_cut_potato,4,it_coh,intransitive_cohesive,cohesive,intransitive,2,116,../discourse part/JpegStimuliFullRes/29_sit_cut potato/4/it_target.jpg,it_target
isolated_list1_d030_set1_it_coh_list1,d030_set1_it_coh_list1,1,30,030_smile_make_momos,smile_make_momos,1,it_coh,intransitive_cohesive,cohesive,intransitive,2,117,../discourse part/JpegStimuliFullRes/30_smile_make momos/1/it_target.jpg,it_target
isolated_list1_d030_set2_tr_coh_list1,d030_set2_tr_coh_list1,1,30,030_smile_make_momos,smile_make_momos,2,tr_coh,transitive_cohesive,cohesive,transitive,1,118,../discourse part/JpegStimuliFullRes/30_smile_make momos/2/tr_target.jpg,tr_target
isolated_list1_d030_set3_tr_coh_list1,d030_set3_tr_coh_list1,1,30,030_smile_make_momos,smile_make_momos,3,tr_coh,transitive_cohesive,cohesive,transitive,1,119,../discourse part/JpegStimuliFullRes/30_smile_make momos/3/tr_target.jpg,tr_target
isolated_list1_d030_set4_it_coh_list1,d030_set4_it_coh_list1,1,30,030_smile_make_momos,smile_make_momos,4,it_coh,intransitive_cohesive,cohesive,intransitive,2,120,../discourse part/JpegStimuliFullRes/30_smile_make momos/4/it_target.jpg,it_target
